MPC ID,Securely Classified,Class,a_i,a_f,a_min,a_mean,a_max,a_sigma,a_delta,adot_min,adot_mean,adot_max,adot_delta,e_i,e_f,e_min,e_mean,e_max,e_sigma,e_delta,edot_min,edot_mean,edot_max,edot_delta,i_i,i_f,i_min,i_mean,i_max,i_sigma,i_delta,idot_min,idot_mean,idot_max,idot_delta,Om_i,Om_f,Om_min,Om_mean,Om_max,Om_sigma,Om_delta,Omdot_min,Omdot_mean,Omdot_max,Omdot_delta,o_i,o_f,o_min,o_mean,o_max,o_sigma,o_delta,odot_min,odot_mean,odot_max,odot_delta
K15VH3D, True, Classical,4.437100e+01,4.436100e+01,4.435200e+01,4.436456e+01,4.437100e+01,3.708208e-03,1.900000e-02,-1.100000e-05,-1.000040e-07,1.100000e-05,2.200000e-05,7.182200e-02,7.181900e-02,7.126600e-02,7.164044e-02,7.214300e-02,2.079187e-04,8.770000e-04,-5.400000e-07,-2.977506e-11,5.490000e-07,1.089000e-06,1.948600e+00,1.767600e+00,1.767600e+00,1.860993e+00,1.948600e+00,5.251824e-02,1.810000e-01,-2.500000e-06,-1.810001e-06,-8.000000e-07,1.700000e-06,8.980500e+01,8.691700e+01,8.691700e+01,8.826147e+01,8.980500e+01,8.527354e-01,2.888000e+00,-4.700000e-05,-2.887995e-05,-7.000000e-06,4.000000e-05,3.309700e+02,3.439500e+02,3.307600e+02,3.375036e+02,3.439500e+02,3.801892e+00,1.319000e+01,-2.300000e-04,1.298020e-04,4.800000e-04,7.100000e-04
K15VH1H, True, Classical,4.486100e+01,4.485000e+01,4.483800e+01,4.485093e+01,4.486100e+01,4.516762e-03,2.300000e-02,-1.400000e-05,-1.100070e-07,1.500000e-05,2.900000e-05,9.924100e-02,9.861000e-02,9.841300e-02,9.873058e-02,9.927200e-02,2.047530e-04,8.590000e-04,-6.330000e-07,-6.307781e-09,6.470000e-07,1.280000e-06,2.460200e+00,2.199500e+00,2.199500e+00,2.333650e+00,2.460200e+00,7.589452e-02,2.607000e-01,-4.200000e-06,-2.607002e-06,-1.200000e-06,3.000000e-06,6.988400e+01,6.335400e+01,6.335400e+01,6.661566e+01,6.988400e+01,1.906062e+00,6.530000e+00,-9.800000e-05,-6.530001e-05,-3.100000e-05,6.700000e-05,2.205700e+01,3.838700e+01,2.203500e+01,3.017522e+01,3.838700e+01,4.782697e+00,1.635200e+01,-1.800000e-04,1.633018e-04,4.960000e-04,6.760000e-04
K15VH2J, True, Classical,4.392200e+01,4.391700e+01,4.389600e+01,4.391153e+01,4.392200e+01,4.612863e-03,2.600000e-02,-1.500000e-05,-4.997300e-08,1.300000e-05,2.800000e-05,8.061900e-02,7.976300e-02,7.927900e-02,7.977051e-02,8.061900e-02,2.793881e-04,1.340000e-03,-6.930000e-07,-8.558481e-09,7.150000e-07,1.408000e-06,1.448000e+00,1.117900e+00,1.117900e+00,1.286154e+00,1.448000e+00,9.624662e-02,3.301000e-01,-4.700000e-06,-3.301002e-06,-1.800000e-06,2.900000e-06,5.002400e+01,4.136600e+01,4.136600e+01,4.576191e+01,5.002400e+01,2.532828e+00,8.658000e+00,-1.470000e-04,-8.657999e-05,-3.600000e-05,1.110000e-04,5.331800e+01,7.271500e+01,5.331800e+01,6.319775e+01,7.291900e+01,5.761275e+00,1.960100e+01,-2.980000e-04,1.939698e-04,6.610000e-04,9.590000e-04
K15VH2A, True, Classical,4.421900e+01,4.421500e+01,4.420100e+01,4.421178e+01,4.421900e+01,3.700693e-03,1.800000e-02,-1.100000e-05,-3.999400e-08,1.100000e-05,2.200000e-05,6.708900e-02,6.675800e-02,6.637300e-02,6.663240e-02,6.708900e-02,1.823469e-04,7.160000e-04,-5.349465e-07,-3.309931e-09,5.670000e-07,1.101947e-06,3.008400e+00,2.940900e+00,2.940900e+00,2.977805e+00,3.008400e+00,1.959338e-02,6.750000e-02,-1.400000e-06,-6.750013e-07,-9.999000e-08,1.300010e-06,1.133500e+02,1.082900e+02,1.082900e+02,1.107673e+02,1.133500e+02,1.480124e+00,5.060000e+00,-7.000000e-05,-5.060001e-05,-3.999600e-05,3.000400e-05,3.309100e+02,3.465200e+02,3.307800e+02,3.386114e+02,3.465200e+02,4.471908e+00,1.574000e+01,-2.500500e-04,1.560981e-04,5.400000e-04,7.900500e-04
K15VH3T, True, Classical,4.321000e+01,4.320700e+01,4.319500e+01,4.320555e+01,4.321000e+01,2.953351e-03,1.500000e-02,-1.100000e-05,-2.997000e-08,1.000100e-05,2.100100e-05,3.342400e-02,3.370200e-02,3.284800e-02,3.326873e-02,3.382000e-02,2.299994e-04,9.720000e-04,-6.030000e-07,2.781921e-09,6.160000e-07,1.219000e-06,3.465200e+00,3.613300e+00,3.465200e+00,3.541891e+00,3.613300e+00,4.297625e-02,1.481000e-01,2.000000e-07,1.480999e-06,2.400000e-06,2.200000e-06,1.510300e+02,1.438900e+02,1.438900e+02,1.474161e+02,1.510300e+02,2.083642e+00,7.140000e+00,-9.001800e-05,-7.139992e-05,-4.000000e-05,5.001800e-05,2.650400e+02,2.830400e+02,2.650400e+02,2.738390e+02,2.830400e+02,5.148525e+00,1.800000e+01,-1.020204e-03,1.799987e-04,1.200000e-03,2.220204e-03
K15VH1T, True, Classical,4.334600e+01,4.333100e+01,4.333100e+01,4.334227e+01,4.334900e+01,3.514865e-03,1.800000e-02,-1.400000e-05,-1.500040e-07,1.300000e-05,2.700000e-05,4.775800e-02,4.868300e-02,4.731200e-02,4.816195e-02,4.904800e-02,4.032342e-04,1.736000e-03,-7.350000e-07,9.248066e-09,7.140000e-07,1.449000e-06,2.354900e+00,2.611500e+00,2.354900e+00,2.483817e+00,2.611500e+00,7.461071e-02,2.566000e-01,1.500000e-06,2.565996e-06,3.600000e-06,2.100000e-06,1.720100e+02,1.654400e+02,1.654400e+02,1.686695e+02,1.720100e+02,1.915154e+00,6.570000e+00,-9.000000e-05,-6.569995e-05,-4.000000e-05,5.000000e-05,1.901100e+02,2.086100e+02,1.900300e+02,1.990856e+02,2.086100e+02,5.408042e+00,1.858000e+01,-6.901380e-04,1.849981e-04,7.700000e-04,1.460138e-03
K15VH1P, True, Classical,4.334200e+01,4.333500e+01,4.332500e+01,4.333691e+01,4.334300e+01,3.324374e-03,1.800000e-02,-1.400000e-05,-6.998500e-08,1.300000e-05,2.700000e-05,4.493700e-02,4.400900e-02,4.386200e-02,4.439992e-02,4.493700e-02,2.514774e-04,1.075000e-03,-6.320000e-07,-9.280695e-09,7.150000e-07,1.347000e-06,3.941400e+00,3.664800e+00,3.664800e+00,3.808342e+00,3.941400e+00,8.030423e-02,2.766000e-01,-4.500000e-06,-2.766005e-06,-1.000000e-06,3.500000e-06,7.635400e+01,6.747400e+01,6.747400e+01,7.191722e+01,7.635400e+01,2.589202e+00,8.880000e+00,-1.140000e-04,-8.879989e-05,-5.601120e-05,5.798880e-05,2.637000e+01,4.628000e+01,2.637000e+01,3.641831e+01,4.628000e+01,5.705195e+00,1.991000e+01,-7.590000e-04,1.991019e-04,8.200000e-04,1.579000e-03
K15VH1D, True, Classical,4.653800e+01,4.652700e+01,4.652100e+01,4.652861e+01,4.654500e+01,5.916867e-03,2.400000e-02,-2.000000e-05,-1.100580e-07,2.000000e-05,4.000000e-05,1.067700e-01,1.066300e-01,1.061400e-01,1.065138e-01,1.072400e-01,3.078313e-04,1.100000e-03,-1.070000e-06,-1.402760e-09,1.030000e-06,2.100000e-06,2.791700e+00,3.034400e+00,2.791700e+00,2.911634e+00,3.034400e+00,7.046907e-02,2.427000e-01,8.000000e-07,2.427004e-06,4.000000e-06,3.200000e-06,2.143100e+02,2.058300e+02,2.058300e+02,2.100033e+02,2.143100e+02,2.479739e+00,8.480000e+00,-1.500000e-04,-8.480012e-05,-4.000000e-05,1.100000e-04,2.309200e+02,2.472100e+02,2.308100e+02,2.391410e+02,2.473300e+02,4.917593e+00,1.652000e+01,-2.000000e-04,1.628974e-04,8.500000e-04,1.050000e-03
K15VH1O, True, Classical,4.407100e+01,4.406600e+01,4.405800e+01,4.406842e+01,4.407500e+01,3.294963e-03,1.700000e-02,-1.100000e-05,-5.000600e-08,1.100000e-05,2.200000e-05,5.503000e-02,5.581700e-02,5.479900e-02,5.546770e-02,5.630000e-02,3.466699e-04,1.501000e-03,-5.960000e-07,7.867604e-09,5.890000e-07,1.185000e-06,2.863800e+00,2.667600e+00,2.667600e+00,2.769574e+00,2.863800e+00,5.701726e-02,1.962000e-01,-2.900000e-06,-1.961994e-06,-1.100220e-06,1.799780e-06,8.854100e+01,8.259000e+01,8.259000e+01,8.552926e+01,8.854100e+01,1.738792e+00,5.951000e+00,-8.000000e-05,-5.950996e-05,-4.000000e-05,4.000000e-05,2.753000e+02,2.920200e+02,2.753000e+02,2.835598e+02,2.920200e+02,4.913611e+00,1.672000e+01,-4.100000e-04,1.672014e-04,6.400000e-04,1.050000e-03
K15VH1A, True, Classical,4.293400e+01,4.292200e+01,4.292100e+01,4.293190e+01,4.293900e+01,4.030834e-03,1.800000e-02,-1.300000e-05,-1.200000e-07,1.300000e-05,2.600000e-05,3.803500e-02,3.903300e-02,3.783600e-02,3.866902e-02,3.976800e-02,4.533666e-04,1.932000e-03,-7.970000e-07,9.980436e-09,8.410000e-07,1.638000e-06,1.207500e+00,1.544200e+00,1.207500e+00,1.374898e+00,1.544200e+00,9.813378e-02,3.367000e-01,1.900000e-06,3.367008e-06,4.900000e-06,3.000000e-06,1.892800e+02,1.833300e+02,1.833300e+02,1.862612e+02,1.892800e+02,1.739800e+00,5.950000e+00,-1.200000e-04,-5.950000e-05,-9.998000e-06,1.100020e-04,1.502100e+02,1.686600e+02,1.499000e+02,1.593194e+02,1.686600e+02,5.581028e+00,1.876000e+01,-9.800000e-04,1.844941e-04,1.550000e-03,2.530000e-03
K15VH3B, True, Classical,4.255500e+01,4.255300e+01,4.254400e+01,4.255285e+01,4.256000e+01,3.378400e-03,1.600000e-02,-1.000000e-05,-2.001600e-08,9.000000e-06,1.900000e-05,2.628700e-02,2.734000e-02,2.605100e-02,2.702003e-02,2.823300e-02,4.744165e-04,2.182000e-03,-8.560000e-07,1.053210e-08,1.001000e-06,1.857000e-06,3.254900e+00,2.925100e+00,2.925100e+00,3.093607e+00,3.254900e+00,9.596466e-02,3.298000e-01,-6.700000e-06,-3.298000e-06,-9.000000e-07,5.800000e-06,7.156200e+01,6.194900e+01,6.194900e+01,6.677568e+01,7.156200e+01,2.799032e+00,9.613000e+00,-1.660000e-04,-9.612999e-05,-5.200000e-05,1.140000e-04,2.566400e+02,2.794600e+02,2.560500e+02,2.678588e+02,2.796900e+02,6.848569e+00,2.364000e+01,-1.110000e-03,2.281986e-04,2.500000e-03,3.610000e-03
K15VG6Y, True,  Resonant,4.366300e+01,4.365100e+01,4.362600e+01,4.366755e+01,4.371200e+01,2.464339e-02,8.600000e-02,-1.500000e-05,-1.199550e-07,1.800000e-05,3.300000e-05,7.386800e-02,7.295400e-02,7.173400e-02,7.414430e-02,7.695100e-02,1.525367e-03,5.217000e-03,-8.180818e-07,-9.139320e-09,8.420000e-07,1.660082e-06,1.229200e+00,8.861100e-01,8.861100e-01,1.060744e+00,1.229200e+00,1.000633e-01,3.430900e-01,-4.190000e-06,-3.430901e-06,-2.100000e-06,2.090000e-06,6.080600e+01,5.708800e+01,5.701300e+01,5.872197e+01,6.080600e+01,1.202764e+00,3.793000e+00,-9.300000e-05,-3.718001e-05,2.800000e-05,1.210000e-04,2.801000e+02,2.840100e+02,2.800100e+02,2.821948e+02,2.843100e+02,1.256467e+00,4.300000e+00,-3.300000e-04,3.910009e-05,3.600000e-04,6.900000e-04
K15VH0Y, True, Classical,4.317400e+01,4.317200e+01,4.316200e+01,4.317093e+01,4.317500e+01,2.818810e-03,1.300000e-02,-1.000000e-05,-1.998900e-08,9.000000e-06,1.900000e-05,1.999500e-02,2.107500e-02,1.960600e-02,2.039479e-02,2.126100e-02,3.752669e-04,1.655000e-03,-5.440000e-07,1.080023e-08,5.520000e-07,1.096000e-06,1.767800e+00,1.411800e+00,1.411800e+00,1.592648e+00,1.767800e+00,1.037767e-01,3.560000e-01,-5.200000e-06,-3.560002e-06,-1.900000e-06,3.300000e-06,4.386000e+01,3.257400e+01,3.257400e+01,3.840122e+01,4.386000e+01,3.276450e+00,1.128600e+01,-1.730000e-04,-1.128598e-04,-5.501100e-05,1.179890e-04,3.217900e+02,3.428400e+02,3.216000e+02,3.322156e+02,3.441500e+02,6.586467e+00,2.255000e+01,-1.510000e-03,2.105053e-04,1.720000e-03,3.230000e-03
K15VH2M, True, Classical,4.586600e+01,4.586200e+01,4.585600e+01,4.586400e+01,4.587200e+01,3.486892e-03,1.600000e-02,-1.500000e-05,-4.004100e-08,1.300000e-05,2.800000e-05,7.790000e-02,7.839200e-02,7.765200e-02,7.819995e-02,7.887700e-02,2.891624e-04,1.225000e-03,-6.830000e-07,4.917585e-09,6.728654e-07,1.355865e-06,1.500900e+00,1.250200e+00,1.250200e+00,1.378509e+00,1.500900e+00,7.302755e-02,2.507000e-01,-3.600000e-06,-2.507001e-06,-1.300000e-06,2.300000e-06,5.214300e+01,4.625400e+01,4.625400e+01,4.923266e+01,5.214300e+01,1.723825e+00,5.889000e+00,-8.300000e-05,-5.888994e-05,-1.800000e-05,6.500000e-05,3.329000e+02,3.473300e+02,3.328600e+02,3.400315e+02,3.474200e+02,4.290057e+00,1.456000e+01,-2.500500e-04,1.442986e-04,6.600000e-04,9.100500e-04
K15VH2X, True, Classical,4.353500e+01,4.353100e+01,4.352100e+01,4.353172e+01,4.353600e+01,3.018487e-03,1.500000e-02,-1.100000e-05,-3.997600e-08,1.200000e-05,2.300000e-05,3.226200e-02,3.296500e-02,3.194500e-02,3.265863e-02,3.344400e-02,3.750373e-04,1.499000e-03,-6.440000e-07,7.029473e-09,5.830000e-07,1.227000e-06,2.089800e+00,1.872800e+00,1.872800e+00,1.984868e+00,2.089800e+00,6.285787e-02,2.170000e-01,-3.000000e-06,-2.169999e-06,-1.300000e-06,1.700000e-06,8.633900e+01,8.217300e+01,8.217300e+01,8.417016e+01,8.633900e+01,1.226827e+00,4.166000e+00,-5.800000e-05,-4.165996e-05,-2.000000e-05,3.800000e-05,2.732500e+02,2.885900e+02,2.727800e+02,2.806582e+02,2.887300e+02,4.588691e+00,1.595000e+01,-9.900000e-04,1.534020e-04,1.010000e-03,2.000000e-03
K15VH2F, True, Classical,4.343400e+01,4.342800e+01,4.342200e+01,4.343069e+01,4.343400e+01,2.900128e-03,1.200000e-02,-9.000000e-06,-5.998400e-08,9.000000e-06,1.800000e-05,2.199800e-02,2.161600e-02,2.131200e-02,2.161231e-02,2.199800e-02,1.879568e-04,6.860000e-04,-5.470000e-07,-3.819917e-09,5.460000e-07,1.093000e-06,2.923800e+00,3.130800e+00,2.923800e+00,3.028672e+00,3.130800e+00,5.994276e-02,2.070000e-01,1.100000e-06,2.069998e-06,2.700540e-06,1.600540e-06,1.629600e+02,1.562200e+02,1.562200e+02,1.595453e+02,1.629600e+02,1.966958e+00,6.740000e+00,-8.001600e-05,-6.740000e-05,-4.999000e-05,3.002600e-05,2.802400e+02,2.957800e+02,2.802400e+02,2.884583e+02,2.961800e+02,4.569364e+00,1.594000e+01,-1.540000e-03,1.554049e-04,1.460000e-03,3.000000e-03
K15VH3A, True, Classical,4.302400e+01,4.301900e+01,4.301200e+01,4.302150e+01,4.302600e+01,2.923526e-03,1.400000e-02,-9.000000e-06,-4.997200e-08,9.000000e-06,1.800000e-05,1.021400e-02,1.138500e-02,9.735400e-03,1.051798e-02,1.138500e-02,3.937400e-04,1.649600e-03,-5.780000e-07,1.170553e-08,5.830000e-07,1.161000e-06,1.687900e+00,1.943900e+00,1.687900e+00,1.815739e+00,1.943900e+00,7.429216e-02,2.560000e-01,1.500000e-06,2.560007e-06,3.600000e-06,2.100000e-06,1.693200e+02,1.649500e+02,1.649500e+02,1.671131e+02,1.693200e+02,1.273139e+00,4.370000e+00,-7.001400e-05,-4.370022e-05,-9.998000e-06,6.001600e-05,2.033900e+02,2.161800e+02,2.026700e+02,2.092727e+02,2.166400e+02,4.247388e+00,1.397000e+01,-2.070000e-03,1.278929e-04,2.740000e-03,4.810000e-03
K15VG6W, True,  Resonant,4.365700e+01,4.371100e+01,4.360800e+01,4.366456e+01,4.372900e+01,3.543685e-02,1.210000e-01,-2.099580e-05,5.400610e-07,1.900000e-05,3.999580e-05,9.213600e-02,9.577600e-02,8.990300e-02,9.304233e-02,9.627800e-02,1.908345e-03,6.375000e-03,-9.480000e-07,3.640221e-08,8.870000e-07,1.835000e-06,1.519200e+00,1.170300e+00,1.170300e+00,1.348738e+00,1.519200e+00,1.009591e-01,3.489000e-01,-4.600000e-06,-3.489001e-06,-2.100000e-06,2.500000e-06,5.923300e+01,5.382900e+01,5.382900e+01,5.660705e+01,5.923300e+01,1.522827e+00,5.404000e+00,-1.060000e-04,-5.403998e-05,-1.300000e-05,9.300000e-05,7.308000e+01,7.900500e+01,7.296700e+01,7.573515e+01,7.921900e+01,1.638053e+00,6.252000e+00,-2.510000e-04,5.924945e-05,4.090000e-04,6.600000e-04
K15VH1U, True, Classical,4.361300e+01,4.361100e+01,4.360000e+01,4.360953e+01,4.361300e+01,2.686838e-03,1.300000e-02,-9.000000e-06,-1.997700e-08,9.001800e-06,1.800180e-05,1.948700e-02,1.960800e-02,1.899300e-02,1.948069e-02,2.005100e-02,2.441070e-04,1.058000e-03,-5.360000e-07,1.210795e-09,5.340000e-07,1.070000e-06,2.605000e+00,2.403400e+00,2.403400e+00,2.508168e+00,2.605000e+00,5.859383e-02,2.016000e-01,-2.700000e-06,-2.015999e-06,-9.000000e-07,1.800000e-06,8.922200e+01,8.371700e+01,8.371700e+01,8.643290e+01,8.922200e+01,1.606514e+00,5.505000e+00,-6.800000e-05,-5.504995e-05,-3.600000e-05,3.200000e-05,3.147400e+02,3.290300e+02,3.142600e+02,3.218030e+02,3.292800e+02,4.216562e+00,1.502000e+01,-1.630000e-03,1.429018e-04,1.630000e-03,3.260000e-03
K15VH1Y, True, Classical,4.310500e+01,4.310400e+01,4.309500e+01,4.310293e+01,4.310800e+01,2.591904e-03,1.300000e-02,-6.000000e-06,-9.981998e-09,7.001400e-06,1.300140e-05,2.594800e-02,2.750400e-02,2.575800e-02,2.646172e-02,2.750400e-02,4.120986e-04,1.746000e-03,-5.420000e-07,1.555840e-08,5.600000e-07,1.102000e-06,3.004100e+00,2.923600e+00,2.923600e+00,2.967623e+00,3.004100e+00,2.342376e-02,8.050000e-02,-1.700000e-06,-8.049945e-07,4.000000e-07,2.100000e-06,1.134900e+02,1.077700e+02,1.077700e+02,1.105774e+02,1.134900e+02,1.677010e+00,5.720000e+00,-8.000000e-05,-5.719990e-05,-3.000000e-05,5.000000e-05,2.216500e+02,2.399100e+02,2.211900e+02,2.304204e+02,2.399100e+02,5.377175e+00,1.872000e+01,-7.600000e-04,1.825998e-04,1.260000e-03,2.020000e-03
K15VH3C, True, Classical,4.307400e+01,4.307200e+01,4.306000e+01,4.307183e+01,4.307800e+01,3.452849e-03,1.800000e-02,-1.400000e-05,-1.997900e-08,1.400000e-05,2.800000e-05,3.687500e-02,3.799400e-02,3.683200e-02,3.749746e-02,3.813200e-02,4.088296e-04,1.300000e-03,-6.980000e-07,1.118972e-08,7.130000e-07,1.411000e-06,2.286600e+00,2.022500e+00,2.022500e+00,2.158764e+00,2.286600e+00,7.664349e-02,2.641000e-01,-4.100000e-06,-2.641012e-06,-1.199760e-06,2.900240e-06,8.109100e+01,7.525800e+01,7.525800e+01,7.811750e+01,8.109100e+01,1.707466e+00,5.833000e+00,-8.600000e-05,-5.832997e-05,-2.800000e-05,5.800000e-05,2.441100e+02,2.628000e+02,2.438600e+02,2.532183e+02,2.628000e+02,5.572300e+00,1.894000e+01,-1.000000e-03,1.868994e-04,1.350000e-03,2.350000e-03
K15VG6P,False,  Resonant,7.522300e+01,7.531000e+01,7.516700e+01,7.528683e+01,7.557900e+01,1.015642e-01,4.120000e-01,-2.100000e-04,8.699490e-07,2.260000e-04,4.360000e-04,5.244500e-01,5.236300e-01,5.229300e-01,5.242404e-01,5.265700e-01,8.035046e-04,3.640000e-03,-1.450000e-06,-8.200280e-09,1.410000e-06,2.860000e-06,2.129200e+01,2.137800e+01,2.128200e+01,2.132891e+01,2.137800e+01,2.564923e-02,9.600000e-02,-5.000000e-06,8.600040e-07,1.600000e-05,2.100000e-05,4.962000e+01,4.701300e+01,4.701300e+01,4.836535e+01,4.962000e+01,7.560450e-01,2.607000e+00,-1.040000e-04,-2.606996e-05,-8.001600e-06,9.599840e-05,3.016000e+02,3.064100e+02,3.016000e+02,3.038932e+02,3.064100e+02,1.377410e+00,4.810000e+00,-1.000000e-05,4.809990e-05,2.900000e-04,3.000000e-04
K15VH0U, True, Classical,4.271600e+01,4.272100e+01,4.270300e+01,4.271553e+01,4.272200e+01,3.602981e-03,1.900000e-02,-1.400000e-05,4.999800e-08,1.400000e-05,2.800000e-05,3.216300e-02,3.150800e-02,3.073500e-02,3.177253e-02,3.294300e-02,4.701969e-04,2.208000e-03,-9.851970e-07,-6.551251e-09,8.420000e-07,1.827197e-06,1.845800e+00,1.466600e+00,1.466600e+00,1.659977e+00,1.845800e+00,1.105508e-01,3.792000e-01,-6.200000e-06,-3.792011e-06,-1.699830e-06,4.500170e-06,4.895400e+01,3.800100e+01,3.800100e+01,4.360705e+01,4.895400e+01,3.174089e+00,1.095300e+01,-2.000000e-04,-1.095299e-04,-4.400000e-05,1.560000e-04,1.046600e+02,1.298300e+02,1.046600e+02,1.172847e+02,1.298300e+02,6.923797e+00,2.517000e+01,-1.050000e-03,2.516961e-04,2.130000e-03,3.180000e-03
K15VG4D, True, Classical,4.582800e+01,4.583000e+01,4.582100e+01,4.582680e+01,4.583200e+01,2.793273e-03,1.100000e-02,-1.000000e-05,1.997300e-08,8.000000e-06,1.800000e-05,7.174500e-02,7.112800e-02,7.104100e-02,7.143923e-02,7.190600e-02,1.885924e-04,8.650000e-04,-2.600000e-07,-6.170969e-09,3.450000e-07,6.050000e-07,2.789200e+01,2.803800e+01,2.789200e+01,2.796339e+01,2.803800e+01,4.146834e-02,1.460000e-01,-3.000000e-06,1.460003e-06,6.000000e-06,9.000000e-06,2.296700e+02,2.242400e+02,2.242400e+02,2.269565e+02,2.296700e+02,1.581910e+00,5.430000e+00,-7.000000e-05,-5.429995e-05,-4.000000e-05,3.000000e-05,1.477900e+02,1.554200e+02,1.477900e+02,1.516092e+02,1.555500e+02,2.243035e+00,7.760000e+00,-1.400280e-04,7.629890e-05,3.200000e-04,4.600280e-04
K15VH2V, True, Classical,4.257400e+01,4.255400e+01,4.249900e+01,4.255617e+01,4.259100e+01,2.362834e-02,9.200000e-02,-6.300000e-05,-2.000560e-07,6.300000e-05,1.260000e-04,1.648100e-01,1.591600e-01,1.587500e-01,1.620668e-01,1.648300e-01,1.542337e-03,6.080000e-03,-1.839816e-06,-5.649995e-08,1.610000e-06,3.449816e-06,2.002700e+01,2.042900e+01,2.002700e+01,2.022117e+01,2.042900e+01,1.126984e-01,4.020000e-01,-7.000000e-06,4.019969e-06,2.000000e-05,2.700000e-05,2.260600e+02,2.159500e+02,2.159500e+02,2.209875e+02,2.260600e+02,2.926368e+00,1.011000e+01,-1.800000e-04,-1.010999e-04,-6.000000e-05,1.200000e-04,2.868400e+02,3.038700e+02,2.868400e+02,2.952867e+02,3.038700e+02,4.763993e+00,1.703000e+01,-2.200000e-04,1.702986e-04,9.800000e-04,1.200000e-03
K15VH0V, True, Classical,4.321500e+01,4.321500e+01,4.320200e+01,4.321348e+01,4.321900e+01,3.039652e-03,1.700000e-02,-1.200000e-05,1.200200e-11,1.200000e-05,2.400000e-05,2.881900e-02,3.019800e-02,2.865200e-02,2.941235e-02,3.032000e-02,3.880784e-04,1.668000e-03,-6.220000e-07,1.379074e-08,6.460000e-07,1.268000e-06,9.116200e-01,5.601400e-01,5.601400e-01,7.367232e-01,9.116200e-01,1.024919e-01,3.514800e-01,-4.880000e-06,-3.514797e-06,-1.980000e-06,2.900000e-06,3.102700e+01,1.315800e+01,1.315800e+01,2.305916e+01,3.102700e+01,5.131215e+00,1.786900e+01,-3.400000e-04,-1.786898e-04,-5.498900e-05,2.850110e-04,2.945200e+02,3.257600e+02,2.943200e+02,3.086489e+02,3.257600e+02,9.003731e+00,3.144000e+01,-1.100000e-03,3.124022e-04,1.390000e-03,2.490000e-03
K15VH3L, True, Classical,4.460100e+01,4.459200e+01,4.458400e+01,4.459195e+01,4.460100e+01,3.797801e-03,1.700000e-02,-1.199880e-05,-8.994599e-08,1.000200e-05,2.200080e-05,7.396100e-02,7.284300e-02,7.258400e-02,7.316831e-02,7.396100e-02,2.805526e-04,1.377000e-03,-5.750000e-07,-1.117787e-08,5.651130e-07,1.140113e-06,2.329400e+00,2.501200e+00,2.329400e+00,2.416402e+00,2.501200e+00,4.976406e-02,1.718000e-01,1.000000e-06,1.717997e-06,2.399760e-06,1.399760e-06,1.583800e+02,1.537900e+02,1.537900e+02,1.560446e+02,1.583800e+02,1.342371e+00,4.590000e+00,-6.001200e-05,-4.589993e-05,-3.000000e-05,3.001200e-05,3.179700e+02,3.329600e+02,3.179700e+02,3.255759e+02,3.329600e+02,4.299379e+00,1.499000e+01,-2.700000e-04,1.498988e-04,5.100000e-04,7.800000e-04
K15VH1C, True, Classical,4.443000e+01,4.442900e+01,4.441900e+01,4.442542e+01,4.443100e+01,2.945940e-03,1.200000e-02,-8.000000e-06,-9.987000e-09,1.000000e-05,1.800000e-05,5.437800e-02,5.384900e-02,5.345300e-02,5.387444e-02,5.437800e-02,2.258595e-04,9.250000e-04,-4.180000e-07,-5.288423e-09,4.980000e-07,9.160000e-07,3.593400e+00,3.329800e+00,3.329800e+00,3.465511e+00,3.593400e+00,7.666172e-02,2.636000e-01,-4.000000e-06,-2.635996e-06,-1.300000e-06,2.700000e-06,6.753400e+01,5.945400e+01,5.945400e+01,6.350954e+01,6.753400e+01,2.356379e+00,8.080000e+00,-1.030000e-04,-8.079993e-05,-5.800000e-05,4.500000e-05,4.498400e+01,6.280700e+01,4.498400e+01,5.387819e+01,6.280700e+01,5.179593e+00,1.782300e+01,-2.850000e-04,1.782294e-04,5.800000e-04,8.650000e-04
K15VH1W, True, Classical,4.325600e+01,4.325400e+01,4.324600e+01,4.325434e+01,4.325800e+01,2.758523e-03,1.200000e-02,-8.000000e-06,-1.998700e-08,9.000000e-06,1.700000e-05,5.316800e-03,6.544000e-03,5.161400e-03,5.854925e-03,6.625900e-03,3.353624e-04,1.464500e-03,-5.348000e-07,1.227341e-08,5.322064e-07,1.067006e-06,2.350800e+00,2.478000e+00,2.350800e+00,2.415846e+00,2.478000e+00,3.685618e-02,1.272000e-01,7.000000e-07,1.272001e-06,1.800000e-06,1.100000e-06,1.461500e+02,1.417300e+02,1.417300e+02,1.438908e+02,1.461500e+02,1.294243e+00,4.420000e+00,-6.000000e-05,-4.419997e-05,-3.000000e-05,3.000000e-05,1.586800e+02,1.789000e+02,1.552700e+02,1.681442e+02,1.826900e+02,7.276216e+00,2.742000e+01,-5.550000e-03,2.022070e-04,5.160000e-03,1.071000e-02
